ID,label
12716,2
12717,2
12718,5
12719,2
12720,1
12721,4
12722,2
12723,2
12724,2
12725,1
12726,0
12727,2
12728,5
12729,0
12730,0
12731,8
12732,6
12733,2
12734,1
12735,4
12736,0
12737,4
12738,0
12739,8
12740,0
12741,8
12742,6
12743,0
12744,7
12745,8
12746,1
12747,4
12748,2
12749,0
12750,5
12751,0
12752,0
12753,2
12754,8
12755,5
12756,6
12757,2
12758,2
12759,0
12760,6
12761,0
12762,2
12763,5
12764,5
12765,2
12766,5
12767,2
12768,5
12769,2
12770,0
12771,0
12772,6
12773,1
12774,7
12775,2
12776,0
12777,5
12778,0
12779,2
12780,0
12781,0
12782,8
12783,8
12784,0
12785,5
12786,4
12787,2
12788,5
12789,0
12790,5
12791,5
12792,5
12793,0
12794,4
12795,2
12796,2
12797,0
12798,5
12799,0
12800,7
12801,0
12802,5
12803,0
12804,5
12805,6
12806,2
12807,2
12808,8
12809,1
12810,2
12811,2
12812,8
12813,4
12814,1
12815,1
12816,0
12817,0
12818,2
12819,1
12820,8
12821,0
12822,2
12823,6
12824,6
12825,2
12826,8
12827,2
12828,1
12829,5
12830,5
12831,8
12832,0
12833,5
12834,8
12835,1
12836,0
12837,7
12838,1
12839,5
12840,8
12841,8
12842,1
12843,8
12844,0
12845,5
12846,1
12847,1
12848,6
12849,1
12850,2
12851,5
12852,2
12853,5
12854,0
12855,0
12856,2
12857,5
12858,6
12859,0
12860,2
12861,0
12862,2
12863,8
12864,5
12865,0
12866,5
12867,4
12868,2
12869,2
12870,2
12871,5
12872,6
12873,5
12874,0
12875,6
12876,4
12877,1
12878,6
12879,8
12880,0
12881,8
12882,4
12883,2
12884,2
12885,1
12886,1
12887,2
12888,0
12889,0
12890,2
12891,2
12892,8
12893,8
12894,1
12895,0
12896,0
12897,6
12898,0
12899,1
12900,8
12901,6
12902,1
12903,1
12904,5
12905,2
12906,0
12907,2
12908,0
12909,5
12910,4
12911,2
12912,0
12913,0
12914,0
12915,2
12916,4
12917,8
12918,2
12919,8
12920,2
12921,5
12922,0
12923,0
12924,0
12925,2
12926,7
12927,4
12928,8
12929,2
12930,0
12931,0
12932,8
12933,2
12934,0
12935,2
12936,5
12937,2
12938,0
12939,0
12940,0
12941,0
12942,2
12943,6
12944,2
12945,7
12946,0
12947,0
12948,4
12949,2
12950,1
12951,0
12952,0
12953,1
12954,0
12955,2
12956,4
12957,0
12958,0
12959,1
12960,2
12961,2
12962,8
12963,2
12964,5
12965,2
12966,7
12967,2
12968,0
12969,8
12970,2
12971,6
12972,5
12973,1
12974,2
12975,2
12976,4
12977,2
12978,8
12979,0
12980,2
12981,0
12982,5
12983,6
12984,2
12985,0
12986,2
12987,5
12988,2
12989,5
12990,4
12991,2
12992,6
12993,5
12994,5
12995,2
12996,0
12997,2
12998,2
12999,0
13000,2
13001,2
13002,0
13003,0
13004,0
13005,1
13006,2
13007,2
13008,5
13009,8
13010,4
13011,1
13012,2
13013,2
13014,0
13015,2
13016,1
13017,5
13018,4
13019,2
13020,8
13021,7
13022,4
13023,5
13024,0
13025,5
13026,1
13027,2
13028,5
13029,8
13030,2
13031,2
13032,2
13033,2
13034,5
13035,0
13036,5
13037,0
13038,0
13039,2
13040,0
13041,4
13042,2
13043,8
13044,6
13045,1
13046,8
13047,2
13048,2
13049,4
13050,5
13051,1
13052,1
13053,1
13054,0
13055,8
13056,0
13057,2
13058,2
13059,5
13060,2
13061,5
13062,2
13063,8
13064,5
13065,8
13066,0
13067,0
13068,0
13069,0
13070,4
13071,2
13072,0
13073,2
13074,2
13075,2
13076,0
13077,2
13078,2
13079,4
13080,5
13081,0
13082,8
13083,2
13084,2
13085,8
13086,6
13087,6
13088,5
13089,2
13090,2
13091,5
13092,5
13093,5
13094,0
13095,2
13096,6
13097,5
13098,5
13099,7
13100,2
13101,2
13102,5
13103,5
13104,2
13105,8
13106,5
13107,5
13108,2
13109,2
13110,0
13111,2
13112,5
13113,1
13114,2
13115,2
13116,5
13117,5
13118,4
13119,0
13120,2
13121,1
13122,2
13123,6
13124,0
13125,4
13126,1
13127,8
13128,0
13129,0
13130,8
13131,8
13132,1
13133,2
13134,6
13135,1
13136,8
13137,0
13138,0
13139,0
13140,5
13141,2
13142,8
13143,1
13144,8
13145,5
13146,5
13147,0
13148,0
13149,8
13150,2
13151,5
13152,0
13153,0
13154,4
13155,1
13156,2
13157,5
13158,0
13159,0
13160,7
13161,1
13162,6
13163,2
13164,5
13165,0
13166,2
13167,0
13168,2
13169,5
13170,0
13171,0
13172,0
13173,5
13174,2
13175,6
13176,0
13177,5
13178,4
13179,0
13180,2
13181,0
13182,5
13183,2
13184,5
13185,5
13186,2
13187,0
13188,4
13189,2
13190,2
13191,0
13192,0
13193,5
13194,8
13195,5
13196,2
13197,6
13198,4
13199,2
13200,2
13201,2
13202,5
13203,0
13204,2
13205,5
13206,2
13207,0
13208,8
13209,2
13210,2
13211,2
13212,2
13213,1
13214,8
13215,2
13216,0
13217,2
13218,0
13219,6
13220,2
13221,2
13222,0
13223,8
13224,2
13225,2
13226,4
13227,6
13228,4
13229,1
13230,0
13231,5
13232,1
13233,2
13234,4
13235,0
13236,6
13237,2
13238,1
13239,0
13240,0
13241,0
13242,0
13243,5
13244,1
13245,8
13246,5
13247,0
13248,2
13249,2
13250,4
13251,0
13252,0
13253,8
13254,5
13255,0
13256,8
13257,5
13258,0
13259,2
13260,2
13261,1
13262,8
13263,0
13264,8
13265,2
13266,4
13267,0
13268,5
13269,5
13270,5
13271,0
13272,1
13273,0
13274,2
13275,6
13276,0
13277,2
13278,0
13279,0
13280,5
13281,0
13282,2
13283,2
13284,0
13285,2
13286,2
13287,0
13288,2
13289,5
13290,0
13291,5
13292,0
13293,4
13294,1
13295,2
13296,7
13297,0
13298,8
13299,6
13300,2
13301,5
13302,8
13303,2
13304,2
13305,0
13306,0
13307,5
13308,2
13309,1
13310,0
13311,2
13312,2
13313,5
13314,8
13315,8
13316,2
13317,0
13318,5
13319,0
13320,1
13321,0
13322,1
13323,5
13324,0
13325,8
13326,6
13327,2
13328,0
13329,1
13330,2
13331,0
13332,2
13333,1
13334,5
13335,4
13336,0
13337,2
13338,0
13339,0
13340,1
13341,5
13342,2
13343,2
13344,0
13345,6
13346,5
13347,2
13348,2
13349,5
13350,2
13351,8
13352,2
13353,5
13354,2
13355,0
13356,2
13357,5
13358,5
13359,4
13360,8
13361,0
13362,5
13363,2
13364,2
13365,2
13366,2
13367,2
13368,0
13369,2
13370,8
13371,0
13372,8
13373,0
13374,2
13375,2
13376,5
13377,0
13378,2
13379,8
13380,1
13381,6
13382,6
13383,2
13384,6
13385,0
13386,5
13387,5
13388,1
13389,1
13390,5
13391,5
13392,5
13393,8
13394,8
13395,1
13396,8
13397,4
13398,0
13399,5
13400,6
13401,2
13402,4
13403,4
13404,7
13405,2
13406,5
13407,0
13408,1
13409,8
13410,5
13411,8
13412,2
13413,2
13414,8
13415,4
13416,1
13417,0
13418,6
13419,1
13420,0
13421,2
13422,2
13423,4
13424,1
13425,0
13426,0
13427,5
13428,8
13429,2
13430,2
13431,8
13432,0
13433,2
13434,0
13435,5
13436,0
13437,5
13438,2
13439,8
13440,2
13441,0
13442,1
13443,8
13444,5
13445,5
13446,2
13447,5
13448,8
13449,2
13450,8
13451,1
13452,8
13453,2
13454,2
13455,8
13456,2
13457,8
13458,5
13459,2
13460,1
13461,8
13462,2
13463,5
13464,4
13465,2
13466,4
13467,5
13468,6
13469,0
13470,0
13471,5
13472,5
13473,8
13474,8
13475,0
13476,5
13477,2
13478,6
13479,1
13480,0
13481,2
13482,5
13483,8
13484,4
13485,2
13486,4
13487,5
13488,0
13489,7
13490,2
13491,6
13492,2
13493,0
13494,5
13495,1
13496,5
13497,5
13498,0
13499,4
13500,2
13501,0
13502,2
13503,2
13504,8
13505,0
13506,2
13507,8
13508,2
13509,0
13510,6
13511,2
13512,8
13513,5
13514,0
13515,0
13516,0
13517,4
13518,0
13519,0
13520,2
13521,0
13522,0
13523,5
13524,0
13525,0
13526,4
13527,2
13528,4
13529,8
13530,6
13531,6
13532,2
13533,8
13534,4
13535,0
13536,2
13537,8
13538,1
13539,0
13540,5
13541,2
13542,5
13543,5
13544,0
13545,2
13546,2
13547,5
13548,2
13549,2
13550,2
13551,4
13552,2
13553,2
13554,0
13555,2
13556,2
13557,2
13558,8
13559,0
13560,0
13561,1
13562,3
13563,1
13564,5
13565,0
13566,0
13567,5
13568,0
13569,0
13570,2
13571,4
13572,5
13573,2
13574,0
13575,5
13576,5
13577,5
13578,2
13579,6
13580,0
13581,0
13582,1
13583,6
13584,2
13585,2
13586,1
13587,8
13588,0
13589,1
13590,0
13591,2
13592,8
13593,0
13594,5
13595,0
13596,8
13597,0
13598,6
13599,0
13600,7
13601,2
13602,6
13603,2
13604,0
13605,5
13606,5
13607,4
13608,6
13609,2
13610,5
13611,6
13612,0
13613,2
13614,8
13615,5
13616,0
13617,2
13618,5
13619,8
13620,0
13621,2
13622,6
13623,0
13624,8
13625,0
13626,2
13627,0
13628,2
13629,6
13630,0
13631,2
13632,2
13633,0
13634,0
13635,0
13636,0
13637,5
13638,0
13639,2
13640,2
13641,0
13642,0
13643,2
13644,2
13645,5
13646,5
13647,1
13648,2
13649,5
13650,1
13651,4
13652,0
13653,5
13654,8
13655,2
13656,0
13657,2
13658,8
13659,2
13660,0
13661,2
13662,4
13663,4
13664,2
13665,2
13666,2
13667,2
13668,4
13669,0
13670,1
13671,2
13672,5
13673,2
13674,6
13675,8
13676,5
13677,4
13678,5
13679,0
13680,2
13681,2
13682,2
13683,0
13684,5
13685,0
13686,5
13687,8
13688,2
13689,2
13690,2
13691,6
13692,2
13693,5
13694,2
13695,0
13696,5
13697,5
13698,2
13699,2
13700,2
13701,5
13702,5
13703,0
13704,0
13705,2
13706,1
13707,0
13708,1
13709,2
13710,6
13711,0
13712,2
13713,5
13714,8
13715,2
13716,2
13717,2
13718,2
13719,2
13720,5
13721,2
13722,4
13723,0
13724,2
13725,1
13726,0
13727,8
13728,2
13729,8
13730,1
13731,0
13732,7
13733,0
13734,2
13735,0
13736,5
13737,2
13738,0
13739,0
13740,2
13741,2
13742,2
13743,1
13744,4
13745,2
13746,1
13747,8
13748,2
13749,5
13750,0
13751,2
13752,5
13753,5
13754,2
13755,8
13756,0
13757,0
13758,2
13759,0
13760,0
13761,0
13762,2
13763,0
13764,2
13765,8
13766,6
13767,2
13768,2
13769,0
13770,5
13771,8
13772,0
13773,8
13774,0
13775,8
13776,2
13777,0
13778,4
13779,2
13780,5
13781,5
13782,0
13783,8
13784,5
13785,0
13786,2
13787,5
13788,0
13789,8
13790,2
13791,0
13792,2
13793,2
13794,4
13795,2
13796,6
13797,1
13798,2
13799,5
13800,0
13801,8
13802,1
13803,5
13804,5
13805,0
13806,1
13807,8
13808,6
13809,1
13810,1
13811,4
13812,2
13813,2
13814,2
13815,0
13816,2
13817,2
13818,2
13819,5
13820,1
13821,2
13822,4
13823,2
13824,5
13825,8
13826,5
13827,5
13828,8
13829,0
13830,2
13831,2
13832,0
13833,5
13834,5
13835,7
13836,0
13837,4
13838,2
13839,6
13840,5
13841,2
13842,0
13843,0
13844,0
13845,2
13846,0
13847,8
13848,5
13849,1
13850,8
13851,6
13852,8
13853,0
13854,0
13855,5
13856,4
13857,4
13858,0
13859,5
13860,5
13861,1
13862,2
13863,1
13864,2
13865,0
13866,1
13867,0
13868,2
13869,0
13870,2
13871,5
13872,2
13873,8
13874,5
13875,2
13876,0
13877,4
13878,0
13879,2
13880,5
13881,7
13882,2
13883,2
13884,0
13885,2
13886,2
13887,0
13888,8
13889,4
13890,5
13891,2
13892,1
13893,7
13894,8
13895,0
13896,6
13897,2
13898,0
13899,2
13900,1
13901,8
13902,6
13903,5
13904,6
13905,2
13906,6
13907,1
13908,1
13909,2
13910,8
13911,0
13912,4
13913,5
13914,2
13915,1
13916,0
13917,2
13918,2
13919,5
13920,1
13921,8
13922,0
13923,2
13924,0
13925,2
13926,2
13927,0
13928,0
13929,4
13930,0
13931,2
13932,2
13933,0
13934,2
13935,2
13936,5
13937,4
13938,5
13939,4
13940,1
13941,2
13942,2
13943,0
13944,5
13945,6
13946,2
13947,0
13948,8
13949,0
13950,5
13951,8
13952,0
13953,2
13954,8
13955,0
13956,8
13957,7
13958,1
13959,5
13960,8
13961,8
13962,6
13963,2
13964,0
13965,0
13966,8
13967,5
13968,2
13969,4
13970,0
13971,8
13972,5
13973,4
13974,2
13975,5
13976,2
13977,7
13978,2
13979,8
13980,6
13981,0
13982,2
13983,5
13984,0
13985,2
13986,2
13987,2
13988,6
13989,2
13990,5
13991,5
13992,5
13993,5
13994,0
13995,2
13996,2
13997,2
13998,6
13999,2
14000,2
14001,4
14002,0
14003,0
14004,5
14005,2
14006,1
14007,0
14008,2
14009,2
14010,1
14011,2
14012,4
14013,0
14014,0
14015,8
14016,8
14017,2
14018,2
14019,0
14020,2
14021,8
14022,2
14023,4
14024,0
14025,8
14026,4
14027,0
14028,0
14029,2
14030,0
14031,7
14032,6
14033,5
14034,2
14035,5
14036,5
14037,2
14038,0
14039,1
14040,2
14041,4
14042,5
14043,2
14044,5
14045,5
14046,0
14047,0
14048,6
14049,0
14050,1
14051,1
14052,0
14053,0
14054,2
14055,2
14056,0
14057,1
14058,1
14059,0
14060,2
14061,2
14062,2
14063,1
14064,0
14065,1
14066,0
14067,5
14068,2
14069,5
14070,0
14071,5
14072,0
14073,2
14074,5
14075,2
14076,2
14077,2
14078,0
14079,2
14080,0
14081,2
14082,2
14083,0
14084,4
14085,8
14086,2
14087,2
14088,6
14089,5
14090,4
14091,2
14092,2
14093,5
14094,5
14095,0
14096,0
14097,0
14098,2
14099,2
14100,5
14101,0
14102,4
14103,0
14104,1
14105,0
14106,6
14107,0
14108,2
14109,2
14110,2
14111,8
14112,2
14113,6
14114,0
14115,0
14116,0
14117,0
14118,2
14119,0
14120,2
14121,0
14122,2
14123,8
14124,0
14125,1
14126,6
14127,2
14128,5
14129,0
14130,0
14131,8
14132,6
14133,0
14134,2
14135,2
14136,5
14137,8
14138,2
14139,2
14140,5
14141,5
14142,5
14143,2
14144,0
14145,2
14146,5
14147,1
14148,0
14149,0
14150,5
14151,7
14152,2
14153,2
14154,0
14155,8
14156,2
14157,1
14158,0
14159,8
14160,0
14161,2
14162,6
14163,1
14164,8
14165,2
14166,5
14167,0
14168,2
14169,5
14170,5
14171,0
14172,8
14173,2
14174,7
14175,2
14176,5
14177,0
14178,6
14179,5
14180,0
14181,2
14182,8
14183,2
14184,5
14185,5
14186,2
14187,4
14188,0
14189,2
14190,2
14191,2
14192,5
14193,1
14194,0
14195,2
14196,8
14197,7
14198,8
14199,8
14200,2
14201,8
14202,2
14203,5
14204,5
14205,2
14206,6
14207,8
14208,5
14209,0
14210,8
14211,0
14212,0
14213,4
14214,8
14215,2
14216,5
14217,2
14218,8
14219,0
14220,2
14221,1
14222,2
14223,5
14224,2
14225,2
14226,5
14227,2
14228,1
14229,0
14230,4
14231,5
14232,0
14233,2
14234,2
14235,2
14236,2
14237,2
14238,8
14239,0
14240,1
14241,8
14242,0
14243,1
14244,5
14245,0
14246,5
14247,6
14248,5
14249,2
14250,0
14251,5
14252,0
14253,5
14254,0
14255,2
14256,2
14257,1
14258,4
14259,4
14260,8
14261,1
14262,8
14263,0
14264,2
14265,5
14266,2
14267,0
14268,2
14269,6
14270,2
14271,0
14272,4
14273,6
14274,5
14275,0
14276,0
14277,2
14278,5
14279,7
14280,7
14281,0
14282,8
14283,0
14284,5
14285,2
14286,0
14287,0
14288,5
14289,0
14290,5
14291,2
14292,5
14293,2
14294,0
14295,2
14296,1
14297,0
14298,6
14299,6
14300,2
14301,2
14302,0
14303,0
14304,0
14305,0
14306,0
14307,5
14308,1
14309,8
14310,2
14311,5
14312,5
14313,0
14314,8
14315,1
14316,4
14317,8
14318,1
14319,5
14320,5
14321,1
14322,2
14323,8
14324,2
14325,8
14326,2
14327,2
14328,5
14329,1
14330,0
14331,2
14332,2
14333,8
14334,2
14335,6
14336,5
14337,6
14338,8
14339,5
14340,5
14341,0
14342,6
14343,0
14344,4
14345,0
14346,0
14347,1
14348,0
14349,8
14350,0
14351,8
14352,6
14353,6
14354,5
14355,2
14356,0
14357,0
14358,1
14359,1
14360,0
14361,5
14362,0
14363,2
14364,2
14365,2
14366,0
14367,5
14368,5
14369,1
14370,0
14371,5
14372,8
14373,8
14374,0
14375,2
14376,2
14377,0
14378,8
14379,5
14380,7
14381,2
14382,0
14383,1
14384,1
14385,8
14386,2
14387,0
14388,2
14389,2
14390,8
14391,8
14392,8
14393,5
14394,0
14395,2
14396,2
14397,5
14398,4
14399,2
14400,8
14401,5
14402,0
14403,2
14404,1
14405,6
14406,2
14407,5
14408,2
14409,2
14410,0
14411,2
14412,1
14413,2
14414,2
14415,2
14416,0
14417,8
14418,5
14419,8
14420,5
14421,2
14422,5
14423,0
14424,2
14425,8
14426,5
14427,0
14428,1
14429,6
14430,2
14431,2
14432,1
14433,8
14434,2
14435,2
14436,2
14437,5
14438,2
14439,2
14440,2
14441,2
14442,1
14443,2
14444,5
14445,0
14446,2
14447,2
14448,1
14449,7
14450,2
14451,0
14452,8
14453,0
14454,6
14455,2
14456,2
14457,8
14458,0
14459,2
14460,0
14461,0
14462,5
14463,2
14464,2
14465,1
14466,2
14467,2
14468,1
14469,2
14470,1
14471,2
14472,2
14473,0
14474,2
14475,8
14476,0
14477,5
14478,2
14479,0
14480,5
14481,2
14482,0
14483,4
14484,6
14485,6
14486,2
14487,2
14488,1
14489,2
14490,0
14491,8
14492,8
14493,2
14494,0
14495,8
14496,5
14497,5
14498,8
14499,0
14500,1
14501,5
14502,2
14503,6
14504,6
14505,8
14506,5
14507,4
14508,8
14509,0
14510,0
14511,5
14512,0
14513,1
14514,1
14515,0
14516,2
14517,0
14518,0
14519,2
14520,2
14521,0
14522,5
14523,4
14524,5
14525,0
14526,0
14527,2
14528,5
14529,1
14530,6
14531,0
14532,5
14533,7
14534,0
14535,5
14536,2
14537,8
14538,2
14539,2
14540,2
14541,8
14542,8
14543,6
14544,2
14545,6
14546,8
14547,5
14548,0
14549,5
14550,2
14551,2
14552,2
14553,1
14554,2
14555,5
14556,8
14557,2
14558,2
14559,0
14560,2
14561,2
14562,2
14563,7
14564,2
14565,2
14566,1
14567,2
14568,0
14569,4
14570,2
14571,0
14572,8
14573,4
14574,1
14575,0
14576,2
14577,2
14578,5
14579,8
14580,1
14581,6
14582,0
14583,2
14584,0
14585,0
14586,4
14587,5
14588,1
14589,8
14590,2
14591,8
14592,0
14593,0
14594,8
14595,2
14596,6
14597,6
14598,1
14599,8
14600,7
14601,0
14602,5
14603,4
14604,5
14605,5
14606,2
14607,8
14608,2
14609,5
14610,8
14611,0
14612,5
14613,5
14614,5
14615,0
14616,5
14617,1
14618,6
14619,2
14620,2
14621,0
14622,2
14623,6
14624,2
14625,0
14626,5
14627,0
14628,2
14629,2
14630,6
14631,2
14632,2
14633,2
14634,5
14635,2
14636,2
14637,1
14638,1
14639,6
14640,0
14641,8
14642,2
14643,8
14644,5
14645,8
14646,2
14647,0
14648,4
14649,0
14650,2
14651,2
14652,5
14653,2
14654,5
14655,0
14656,0
14657,2
14658,2
14659,6
14660,2
14661,5
14662,5
14663,7
14664,0
14665,6
14666,8
14667,5
14668,2
14669,0
14670,8
14671,1
14672,5
14673,2
14674,7
14675,2
14676,0
14677,5
14678,1
14679,2
14680,1
14681,8
14682,5
14683,2
14684,2
14685,2
14686,2
14687,5
14688,5
14689,2
14690,5
14691,2
14692,7
14693,0
14694,2
14695,4
14696,2
14697,8
14698,7
14699,2
14700,0
14701,5
14702,1
14703,2
14704,2
14705,2
14706,2
14707,5
14708,0
14709,0
14710,1
14711,8
14712,0
14713,5
14714,0
14715,2
14716,2
14717,2
14718,6
14719,1
14720,5
14721,6
14722,4
14723,5
14724,2
14725,2
14726,0
14727,5
14728,0
14729,2
14730,8
14731,5
14732,1
14733,0
14734,2
14735,1
14736,2
14737,8
14738,5
14739,0
14740,5
14741,5
14742,0
14743,8
14744,1
14745,1
14746,0
14747,2
14748,2
14749,2
14750,8
14751,2
14752,0
14753,0
14754,2
14755,5
14756,5
14757,5
14758,5
14759,2
14760,4
14761,2
14762,1
14763,0
14764,4
14765,8
14766,7
14767,2
14768,5
14769,6
14770,2
14771,8
14772,0
14773,5
14774,8
14775,2
14776,0
14777,4
14778,8
14779,1
14780,8
14781,0
14782,0
14783,2
14784,5
14785,1
14786,0
14787,1
14788,8
14789,8
14790,2
14791,4
14792,0
14793,6
14794,5
14795,0
14796,5
14797,5
14798,2
14799,6
14800,6
14801,2
14802,1
14803,0
14804,5
14805,8
14806,2
14807,5
14808,1
14809,0
14810,8
14811,2
14812,0
14813,0
14814,6
14815,5
14816,4
14817,2
14818,0
14819,1
14820,0
14821,1
14822,5
14823,6
14824,5
14825,1
14826,0
14827,2
14828,2
14829,5
14830,4
14831,2
14832,2
14833,5
14834,8
14835,5
14836,2
14837,8
14838,5
14839,7
14840,5
14841,2
14842,2
14843,2
14844,0
14845,2
14846,2
14847,2
14848,0
14849,5
14850,8
14851,8
14852,4
14853,8
14854,2
14855,0
14856,8
14857,8
14858,7
14859,6
14860,2
14861,8
14862,6
14863,2
14864,8
14865,5
14866,7
14867,0
14868,0
14869,5
14870,2
14871,4
14872,2
14873,0
14874,0
14875,2
14876,0
14877,1
14878,4
14879,1
14880,2
14881,2
14882,0
14883,2
14884,5
14885,5
14886,0
14887,2
14888,8
14889,0
14890,1
14891,2
14892,2
14893,5
14894,2
14895,2
14896,2
14897,5
14898,5
14899,0
14900,5
14901,0
14902,2
14903,0
14904,5
14905,5
14906,5
14907,0
14908,1
14909,4
14910,5
14911,2
14912,0
14913,2
14914,1
14915,0
14916,5
14917,2
14918,2
14919,0
14920,8
14921,2
14922,6
14923,5
14924,0
14925,2
14926,7
14927,0
14928,0
14929,2
14930,1
14931,4
14932,2
14933,8
14934,2
14935,6
14936,5
14937,2
14938,2
14939,5
14940,5
14941,1
14942,5
14943,0
14944,2
14945,2
14946,2
14947,0
14948,2
14949,5
14950,0
14951,2
14952,0
14953,5
14954,2
14955,4
14956,2
14957,1
14958,4
14959,8
14960,2
14961,2
14962,5
14963,4
14964,5
14965,8
14966,6
14967,8
14968,0
14969,4
14970,5
14971,0
14972,0
14973,1
14974,2
14975,6
14976,8
14977,8
14978,0
14979,2
14980,8
14981,0
14982,8
14983,4
14984,0
14985,5
14986,2
14987,2
14988,0
14989,6
14990,5
14991,4
14992,5
14993,8
14994,2
14995,5
14996,2
14997,4
14998,5
14999,0
15000,0
15001,5
15002,8
15003,1
15004,0
15005,2
15006,7
15007,7
15008,0
15009,1
15010,0
15011,0
15012,0
15013,5
15014,5
15015,0
15016,0
15017,5
15018,2
15019,5
15020,0
15021,8
15022,8
15023,1
15024,5
15025,6
15026,2
15027,2
15028,5
15029,5
15030,0
15031,5
15032,8
15033,5
15034,0
15035,7
15036,0
15037,8
15038,2
15039,1
15040,5
15041,0
15042,1
15043,1
15044,2
15045,5
15046,2
15047,2
15048,0
15049,2
15050,2
15051,2
15052,8
15053,0
15054,8
15055,0
15056,0
15057,2
15058,0
15059,2
15060,6
15061,2
15062,0
15063,6
15064,2
15065,5
15066,1
15067,2
15068,0
15069,8
15070,5
15071,2
15072,2
15073,1
15074,8
15075,1
15076,1
15077,5
15078,7
15079,2
15080,0
15081,2
15082,0
15083,0
15084,6
15085,5
15086,5
15087,1
15088,2
15089,6
15090,8
15091,2
15092,5
15093,5
15094,2
15095,7
15096,0
15097,6
15098,2
15099,0
15100,0
15101,2
15102,0
15103,2
15104,0
15105,2
15106,8
15107,0
15108,2
15109,0
15110,4
15111,0
15112,1
15113,2
15114,2
15115,2
15116,7
15117,5
15118,0
15119,4
15120,8
15121,8
15122,6
15123,5
15124,2
15125,1
15126,2
15127,5
15128,0
15129,8
15130,5
15131,0
15132,2
15133,5
15134,2
15135,5
15136,2
15137,8
15138,8
15139,5
15140,6
15141,4
15142,8
15143,1
15144,0
15145,5
15146,8
15147,0
15148,8
15149,0
15150,7
15151,4
15152,2
15153,2
15154,6
15155,1
15156,5
15157,2
15158,1
15159,5
15160,0
15161,0
15162,4
15163,2
15164,8
15165,5
15166,0
15167,2
15168,0
15169,2
15170,0
15171,5
15172,2
15173,0
15174,2
15175,2
15176,2
15177,2
15178,2
15179,1
15180,2
15181,0
15182,2
15183,1
15184,6
15185,5
15186,8
15187,0
15188,5
15189,5
15190,5
15191,5
15192,2
15193,2
15194,4
15195,0
15196,6
15197,2
15198,0
15199,0
15200,0
15201,2
15202,2
15203,0
15204,6
15205,2
15206,5
15207,2
15208,0
15209,8
15210,1
15211,0
15212,5
15213,2
15214,2
15215,2
15216,5
15217,2
15218,8
15219,6
15220,1
15221,0
15222,2
15223,0
15224,5
15225,2
15226,1
15227,2
15228,1
15229,5
15230,2
15231,6
15232,8
15233,1
15234,0
15235,2
15236,5
15237,2
15238,8
15239,0
15240,6
15241,2
15242,0
15243,2
15244,5
15245,2
15246,2
15247,0
15248,0
15249,0
15250,5
15251,2
15252,2
15253,5
15254,2
15255,8
15256,0
15257,2
15258,5
15259,0
15260,0
15261,6
15262,8
15263,0
15264,0
15265,5
15266,2
15267,5
15268,0
15269,2
15270,0
15271,8
15272,0
15273,5
15274,2
15275,5
15276,8
15277,8
15278,2
15279,1
15280,2
15281,2
15282,1
15283,8
15284,8
15285,2
15286,8
15287,2
15288,0
15289,5
15290,1
15291,6
15292,8
15293,2
15294,6
15295,5
15296,0
15297,0
15298,0
15299,2
15300,5
15301,5
15302,0
15303,5
15304,2
15305,2
15306,5
15307,2
15308,2
15309,8
15310,2
15311,2
15312,5
15313,6
15314,2
15315,8
15316,1
15317,6
15318,2
15319,0
15320,6
15321,5
15322,2
15323,4
15324,1
15325,2
15326,8
15327,0
15328,5
15329,0
15330,2
15331,6
15332,2
15333,2
15334,0
15335,0
15336,0
15337,1
15338,0
15339,8
15340,2
15341,5
15342,6
15343,5
15344,8
15345,5
15346,0
15347,2
15348,2
15349,2
15350,5
15351,0
15352,5
15353,5
15354,0
15355,2
15356,1
15357,2
15358,8
15359,1
15360,6
15361,5
15362,4
15363,4
15364,2
15365,5
15366,4
15367,7
15368,6
15369,0
15370,5
15371,5
15372,2
15373,0
15374,0
15375,0
15376,8
15377,1
15378,2
15379,8
15380,2
15381,2
15382,5
15383,2
15384,2
15385,5
15386,7
15387,0
15388,0
15389,6
15390,2
15391,0
15392,6
15393,8
15394,8
15395,2
15396,1
15397,0
15398,2
15399,2
15400,0
15401,2
15402,2
15403,2
15404,8
15405,7
15406,2
15407,2
15408,2
15409,0
15410,0
15411,8
15412,2
15413,6
15414,2
15415,0
15416,2
15417,5
15418,0
15419,2
15420,5
15421,2
15422,2
15423,5
15424,0
15425,2
15426,2
15427,2
15428,4
15429,0
15430,0
15431,2
15432,4
15433,0
15434,1
15435,2
15436,2
15437,1
15438,2
15439,2
15440,1
15441,2
15442,8
15443,2
15444,2
15445,2
15446,0
15447,0
15448,0
15449,6
15450,2
15451,0
15452,0
15453,0
15454,0
15455,1
15456,8
15457,5
15458,1
15459,5
15460,0
15461,1
15462,8
15463,0
15464,2
15465,5
15466,1
15467,4
15468,8
15469,5
15470,0
15471,2
15472,6
15473,5
15474,0
15475,2
15476,5
15477,5
15478,2
15479,2
15480,0
15481,2
15482,8
15483,2
15484,5
15485,1
15486,0
15487,5
15488,2
15489,0
15490,8
15491,2
15492,0
15493,5
15494,0
15495,7
15496,1
15497,1
15498,8
15499,2
15500,2
15501,8
15502,8
15503,0
15504,5
15505,5
15506,0
15507,2
15508,5
15509,0
15510,5
15511,0
15512,8
15513,6
15514,5
